통계표,수요부문(열),투입부문(행),단위,변환,2020,2021,2022,2023
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","사업지원서비스","금융 및 보험 서비스","","원자료","0.0252","0.027606","0.027013","0.024104"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","사업지원서비스","부동산서비스","","원자료","0.0255","0.026586","0.024573","0.024819"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","사업지원서비스","전문, 과학 및 기술 서비스","","원자료","0.052041","0.056731","0.05749","0.068504"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","사업지원서비스","사업지원서비스","","원자료","1.076445","1.079774","1.086496","1.088302"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","사업지원서비스","공공행정, 국방 및 사회보장","","원자료","0.001186","0.001385","0.001954","0.00178"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","사업지원서비스","교육서비스","","원자료","0.00071","0.001224","0.001064","0.00105"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","사업지원서비스","보건 및 사회복지 서비스","","원자료","0.00242","0.002918","0.002905","0.002861"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","사업지원서비스","예술, 스포츠 및 여가 관련 서비스","","원자료","0.004109","0.004637","0.005435","0.005453"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","사업지원서비스","기타 서비스","","원자료","0.011277","0.011027","0.012868","0.01296"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","사업지원서비스","기타","","원자료","0.002106","0.001819","0.002298","0.00202"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","사업지원서비스","열합","","원자료","1.572243","1.62095","1.657431","1.657015"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","사업지원서비스","영향력계수","","원자료","0.835199","0.857507","0.872248","0.876113"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","농림수산품","","원자료","0.007043","0.00752","0.007475","0.00745"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","광산품","","원자료","0.000472","0.000563","0.000685","0.000427"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","음식료품","","원자료","0.016004","0.016685","0.018605","0.018316"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","섬유 및 가죽제품","","원자료","0.010397","0.009198","0.007995","0.005655"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","목재 및 종이, 인쇄","","원자료","0.011209","0.011858","0.011305","0.009086"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","석탄 및 석유제품","","원자료","0.016177","0.022942","0.035436","0.022529"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","화학제품","","원자료","0.023055","0.026633","0.026732","0.022625"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","비금속광물제품","","원자료","0.003977","0.004662","0.004391","0.00327"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","1차 금속제품","","원자료","0.007093","0.009553","0.009793","0.007347"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","금속가공제품","","원자료","0.016012","0.016743","0.016311","0.014376"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","컴퓨터, 전자 및 광학기기","","원자료","0.011112","0.010437","0.010009","0.009568"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","전기장비","","원자료","0.009692","0.0114","0.013644","0.011531"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","기계 및 장비","","원자료","0.004966","0.006106","0.006645","0.004737"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","운송장비","","원자료","0.014656","0.016631","0.02444","0.022925"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","기타 제조업 제품","","원자료","0.004648","0.005225","0.004939","0.004155"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","제조임가공 및 산업용 장비 수리","","원자료","0.007584","0.007395","0.008051","0.007146"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","전력, 가스 및 증기","","원자료","0.011172","0.011043","0.01333","0.013519"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","수도, 폐기물처리 및 재활용서비스","","원자료","0.008865","0.009409","0.008536","0.007224"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","건설","","원자료","0.011225","0.012209","0.008054","0.005294"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","도소매 및 상품중개서비스","","원자료","0.028582","0.029321","0.02828","0.025709"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","운송서비스","","원자료","0.021206","0.021239","0.020921","0.022258"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","음식점 및 숙박서비스","","원자료","0.022431","0.020876","0.025089","0.033339"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","정보통신 및 방송 서비스","","원자료","0.03339","0.036066","0.031768","0.028588"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","금융 및 보험 서비스","","원자료","0.024848","0.027123","0.030682","0.030735"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","부동산서비스","","원자료","0.009455","0.009287","0.008171","0.008032"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","전문, 과학 및 기술 서비스","","원자료","0.030209","0.034204","0.030467","0.029592"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","사업지원서비스","","원자료","0.039698","0.04049","0.037409","0.03508"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","공공행정, 국방 및 사회보장","","원자료","1.000493","1.000519","1.000745","1.000599"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","교육서비스","","원자료","0.000249","0.000411","0.000342","0.000309"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","보건 및 사회복지 서비스","","원자료","0.001041","0.001177","0.001085","0.000958"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","예술, 스포츠 및 여가 관련 서비스","","원자료","0.00199","0.001952","0.001845","0.001671"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","기타 서비스","","원자료","0.003815","0.003711","0.003621","0.003394"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","기타","","원자료","0.000861","0.000672","0.000863","0.000663"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","열합","","원자료","1.413626","1.44326","1.457664","1.418104"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","영향력계수","","원자료","0.750939","0.763507","0.767118","0.749794"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","농림수산품","","원자료","0.013537","0.013635","0.013869","0.014792"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","광산품","","원자료","0.000349","0.000342","0.000752","0.00033"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","음식료품","","원자료","0.033001","0.03165","0.037528","0.038131"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","섬유 및 가죽제품","","원자료","0.006323","0.006758","0.006351","0.004685"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","목재 및 종이, 인쇄","","원자료","0.013937","0.013484","0.014272","0.01387"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","석탄 및 석유제품","","원자료","0.014205","0.016918","0.026107","0.021483"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","화학제품","","원자료","0.025108","0.026942","0.026276","0.026767"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","비금속광물제품","","원자료","0.002758","0.002657","0.002513","0.00254"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","1차 금속제품","","원자료","0.005784","0.006799","0.006614","0.00607"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","금속가공제품","","원자료","0.009731","0.009691","0.009233","0.009399"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","컴퓨터, 전자 및 광학기기","","원자료","0.018473","0.016723","0.017176","0.018147"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","전기장비","","원자료","0.010886","0.01104","0.012875","0.013081"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","기계 및 장비","","원자료","0.004568","0.005185","0.005835","0.00498"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","운송장비","","원자료","0.005501","0.005055","0.005242","0.005559"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","기타 제조업 제품","","원자료","0.01759","0.018182","0.016897","0.016296"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","제조임가공 및 산업용 장비 수리","","원자료","0.009242","0.008446","0.009331","0.009777"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","전력, 가스 및 증기","","원자료","0.029954","0.027152","0.035219","0.037009"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","수도, 폐기물처리 및 재활용서비스","","원자료","0.01278","0.01252","0.011951","0.012107"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","건설","","원자료","0.004663","0.004785","0.004328","0.004171"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","도소매 및 상품중개서비스","","원자료","0.037381","0.036407","0.035711","0.0366"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","운송서비스","","원자료","0.016424","0.016066","0.016326","0.018158"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","음식점 및 숙박서비스","","원자료","0.027337","0.026218","0.029791","0.034587"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","정보통신 및 방송 서비스","","원자료","0.038894","0.038402","0.03946","0.041338"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","금융 및 보험 서비스","","원자료","0.025874","0.032439","0.03462","0.034225"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","부동산서비스","","원자료","0.031867","0.031741","0.030422","0.033472"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","전문, 과학 및 기술 서비스","","원자료","0.039952","0.039701","0.039348","0.048973"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","사업지원서비스","","원자료","0.034542","0.031944","0.032579","0.037692"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","공공행정, 국방 및 사회보장","","원자료","0.000559","0.000569","0.000794","0.000795"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","교육서비스","","원자료","1.000669","1.001073","1.000887","1.000888"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","보건 및 사회복지 서비스","","원자료","0.002708","0.002983","0.00276","0.002722"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","예술, 스포츠 및 여가 관련 서비스","","원자료","0.008391","0.007899","0.008302","0.008733"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","기타 서비스","","원자료","0.010385","0.009861","0.010053","0.010729"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","기타","","원자료","0.000987","0.000744","0.000929","0.000897"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","열합","","원자료","1.514358","1.51401","1.54435","1.569004"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","교육서비스","영향력계수","","원자료","0.804449","0.800935","0.812738","0.829579"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","농림수산품","","원자료","0.013146","0.012803","0.010675","0.011941"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","광산품","","원자료","0.000421","0.000457","0.000717","0.000457"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","음식료품","","원자료","0.027298","0.027595","0.026907","0.027994"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","섬유 및 가죽제품","","원자료","0.011755","0.014262","0.01117","0.00737"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","목재 및 종이, 인쇄","","원자료","0.01568","0.015801","0.013968","0.013127"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","석탄 및 석유제품","","원자료","0.016622","0.019553","0.025335","0.021107"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","화학제품","","원자료","0.131059","0.136628","0.145713","0.147643"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","비금속광물제품","","원자료","0.002312","0.002203","0.001891","0.001926"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","1차 금속제품","","원자료","0.007041","0.009006","0.007207","0.005974"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","금속가공제품","","원자료","0.008785","0.008828","0.007394","0.007362"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","컴퓨터, 전자 및 광학기기","","원자료","0.018704","0.015444","0.014568","0.01568"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","전기장비","","원자료","0.008613","0.00866","0.008469","0.009008"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","기계 및 장비","","원자료","0.004025","0.004489","0.004164","0.003547"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","운송장비","","원자료","0.00594","0.005206","0.004865","0.005206"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","기타 제조업 제품","","원자료","0.005531","0.005666","0.004903","0.004965"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","제조임가공 및 산업용 장비 수리","","원자료","0.017099","0.015219","0.01441","0.015156"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","전력, 가스 및 증기","","원자료","0.02175","0.019189","0.024607","0.025326"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","수도, 폐기물처리 및 재활용서비스","","원자료","0.016378","0.01597","0.013571","0.013464"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","건설","","원자료","0.003711","0.003745","0.003153","0.003121"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","도소매 및 상품중개서비스","","원자료","0.088881","0.087718","0.082371","0.085012"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","운송서비스","","원자료","0.026836","0.025506","0.024464","0.027183"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","음식점 및 숙박서비스","","원자료","0.031466","0.029069","0.029248","0.034264"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","정보통신 및 방송 서비스","","원자료","0.019969","0.018543","0.016888","0.017122"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","금융 및 보험 서비스","","원자료","0.034281","0.036191","0.035858","0.035803"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","부동산서비스","","원자료","0.031752","0.030283","0.025792","0.028271"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","전문, 과학 및 기술 서비스","","원자료","0.029513","0.028465","0.025785","0.031073"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","사업지원서비스","","원자료","0.029911","0.026465","0.02445","0.026435"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","공공행정, 국방 및 사회보장","","원자료","0.002005","0.002098","0.00241","0.002282"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","교육서비스","","원자료","0.000499","0.000775","0.000592","0.000604"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","보건 및 사회복지 서비스","","원자료","1.003951","1.004271","1.003351","1.003408"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","예술, 스포츠 및 여가 관련 서비스","","원자료","0.002725","0.002691","0.002581","0.002725"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","기타 서비스","","원자료","0.004942","0.004361","0.00412","0.004452"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","기타","","원자료","0.003591","0.002777","0.002855","0.00261"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","열합","","원자료","1.646192","1.639934","1.624454","1.641621"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","영향력계수","","원자료","0.874481","0.86755","0.854894","0.867973"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","농림수산품","","원자료","0.018871","0.018672","0.022216","0.017525"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","광산품","","원자료","0.000588","0.000578","0.000907","0.000524"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","음식료품","","원자료","0.065256","0.064458","0.090199","0.066421"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","섬유 및 가죽제품","","원자료","0.021564","0.019119","0.01889","0.013882"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","목재 및 종이, 인쇄","","원자료","0.015117","0.015184","0.016358","0.013572"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","석탄 및 석유제품","","원자료","0.012131","0.013584","0.020218","0.014565"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","화학제품","","원자료","0.039811","0.041387","0.041819","0.035846"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","비금속광물제품","","원자료","0.005373","0.005056","0.004883","0.004496"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","1차 금속제품","","원자료","0.008015","0.009337","0.009082","0.007448"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","금속가공제품","","원자료","0.013755","0.013255","0.012618","0.011883"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","컴퓨터, 전자 및 광학기기","","원자료","0.02035","0.020065","0.020833","0.018523"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","전기장비","","원자료","0.016335","0.016106","0.018531","0.017416"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","기계 및 장비","","원자료","0.00525","0.005538","0.006144","0.005281"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","운송장비","","원자료","0.008251","0.00688","0.007455","0.00724"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","기타 제조업 제품","","원자료","0.020421","0.021101","0.02149","0.018275"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","제조임가공 및 산업용 장비 수리","","원자료","0.013481","0.012121","0.014531","0.01278"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","전력, 가스 및 증기","","원자료","0.029004","0.026303","0.03032","0.029871"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","수도, 폐기물처리 및 재활용서비스","","원자료","0.012548","0.011351","0.010864","0.010398"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","건설","","원자료","0.008236","0.008","0.006163","0.004835"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","도소매 및 상품중개서비스","","원자료","0.066024","0.063779","0.064166","0.05838"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","운송서비스","","원자료","0.026853","0.025143","0.025636","0.025414"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","음식점 및 숙박서비스","","원자료","0.043193","0.035375","0.039916","0.046621"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","정보통신 및 방송 서비스","","원자료","0.071739","0.076934","0.075271","0.082471"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","금융 및 보험 서비스","","원자료","0.03808","0.043408","0.038953","0.033869"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","부동산서비스","","원자료","0.027081","0.023839","0.020792","0.020645"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","전문, 과학 및 기술 서비스","","원자료","0.04919","0.047124","0.046061","0.046884"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","사업지원서비스","","원자료","0.076573","0.065031","0.062686","0.067036"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","공공행정, 국방 및 사회보장","","원자료","0.001667","0.001809","0.002672","0.002186"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","교육서비스","","원자료","0.000733","0.001125","0.000961","0.00084"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","보건 및 사회복지 서비스","","원자료","0.005117","0.005373","0.005003","0.004312"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","예술, 스포츠 및 여가 관련 서비스","","원자료","1.033983","1.032186","1.044806","1.039689"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","기타 서비스","","원자료","0.012958","0.010958","0.011538","0.011177"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","기타","","원자료","0.002979","0.002392","0.003168","0.002501"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","열합","","원자료","1.790528","1.76257","1.815151","1.752804"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","영향력계수","","원자료","0.951155","0.932427","0.955251","0.926759"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","기타 서비스","농림수산품","","원자료","0.012934","0.013574","0.013798","0.013905"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","기타 서비스","광산품","","원자료","0.000584","0.000599","0.00094","0.000557"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","기타 서비스","음식료품","","원자료","0.035984","0.035972","0.040303","0.04079"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","기타 서비스","섬유 및 가죽제품","","원자료","0.023333","0.022438","0.021842","0.016432"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","기타 서비스","목재 및 종이, 인쇄","","원자료","0.022348","0.023808","0.023975","0.021194"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","기타 서비스","석탄 및 석유제품","","원자료","0.019195","0.023806","0.030587","0.025237"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","기타 서비스","화학제품","","원자료","0.08792","0.098173","0.096196","0.085127"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","기타 서비스","비금속광물제품","","원자료","0.004553","0.004353","0.004158","0.003931"
